NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0129,05.130,drink,minum,inung,inung moN- ni- [ni'inung] p11,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,moN- ni-  ,[ni'inung],,,body,tr / intr,action,kata kerja,0130,391,80.0,40.0,C180 D53 E164 F163 G176,54.0,31.0
0130,04.980,drunk,mabuk,majat kinaa,majat kinaa  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,,,,,body,stative,state,,0131,,0.0,0.0,,,
0131,05.145,satisfied,puas,sau,sau mV- -mo  p7,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mV- -mo  ,,,,body,stative,state,,0133,,0.0,0.0,,,
0132,05.151,thirsty,haus,paik,paik mV-  p17,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mV-  ,,,,body,stative,state,kata sifat,0132,291,311.0,0.0,C179 E163 F162 G175,,
0133,05.142,hungry,lapar,orop,orop mV- [morop] p17,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mV-  ,[morop],,,body,stative,state,kata sifat,0129,292,145.0,0.0,C181 E165 F164 G177,,
0135,04.550,"sweat, perspire",keringat berkeringat,gating,gating ma-/mo- p31,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,ma-/mo- ,,,,body,noun,mass,anggota tubuh,0124,068,297.0,0.0,,,
0137,04.530,cough,batuk,mengge,mengge mo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo-  ,,,,body,intr,action,kata kerja,0170,449,61.0,0.0,C201 E188 F183 G197,,
0143,15.212,sniff #move to bodily action? but discuss with cium??#,endus  mengendus,sorobut,sorobut moN%j- ni-~  p4,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%j- ni-  ,,,,body,tr,action,,1237,,0.0,0.0,,,
0144,04.520,yawn,kuap  menguap,ngoyab,ngoyab ma-,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,ma-,,,,body,intr,action,kata kerja,0176,465,0.0,47.0,,,
0145b,04.685,tremble,gemetar bergetar,kokoana,"kokoana ni- (dingin-panas, demam) ?->04.843",Balaesang,Rano,119.7132,-0.0433,,True,,,False,?->04.843,ni-  ,,(dingin-panas; demam),,body,intr,action,,,,0.0,0.0,,,
0146,16.370,cry,tangis  menangis,sangit,sangit me--um- RDP2~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me--um- RDP2,,,,body,intr,action,kata kerja,0163,380,65.0,34.0,C205 E190 F189 G203,,
0147,16.250,laugh,tawa  tertawa,tataa,tataa me- [2. metata'a],Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,me- ,[2. metata'a],,,body,intr,action,kata kerja,0161,381,158.0,33.0,C204 E180 F188 G202,,84.0
0147a,16.251,laugh at  #alte 1020#,tawa  menertawakan,tataa,tataa me--i [metatai] pe--i [petata'ai] ipe--i~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me--i  pe--i  ipe--i,"[metatai]', ""[petata'ai]",,,,tr,action,,0162,,0.0,0.0,,,
0148,16.255,smile,senyum  tersenyum,mimiing,mimiing te- mete-~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,te- mete-,,,,body,intr,action,,0165,,0.0,0.0,,,
0149,04.560,spit,"ludah, ber- / meludah",peenu,peenu moN%p-~ ni--i,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%p- ni--i,,,,body,intr,action,kata kerja,0167,450,281.0,36.0,C203 E189 F184 G198,,147.0
0150,04.570,vomit (not: spit out),muntah,suko,suko me-  =05.221 p20,Balaesang,Rano,119.7132,-0.0433,,True,,,False,=05.221,me-   ,,,,body,intr,action,kata kerja,0168,451,335.0,35.0,C202 E179 F185 G199,,177.0
0151,04.690,bathe,mandi #collapse?#,riing,riing me- ro-~ mompe-  p4,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me- ro- mompe-  ,,,,body,intr,action,kata kerja,0154,424,15.0,0.0,C206 E197 F190 G204,,
0153,10.370,fly,terbang,ntayap,ntayap -um- me--um- -ao ro--ao~ i--ao~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,-um- me--um- -ao ro--ao i--ao,,,,,intr,action,kata kerja,0788,431,118.0,101.0,C194 D62 E185 F177 G192 Wu054,64.0,
0154,10.472,climb (mountain),daki  mendaki (gunung),parake,parake N-/moN%p-,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,N-/moN%p-,,,,,tr,action,kata kerja,0737,428,51.0,172.0,,,
0154a,10.474,get onto a vehicle/furniture,naik kendaraan/kursi,njaße,njaße me- ni-~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me- ni-,,,,,tr,action,kata kerja,,,0.0,0.0,,,
0155,10.473,climb (tree),panjat  memanjat (pohon),penek,penek moN%p- ro--i ni--i,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,moN%p- ro--i ni--i,,,,motion,tr,action,kata kerja,0736,427,51.0,172.0,,,
0156,10.320,flow,alir  mengalir,salanjang,salanjang me-,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,me-,,,,,intr,,kata kerja,,458,0.0,123.0,,,52.0
0157,10.340,float,apung  terapung (w),lonto,lonto RDP2~ me-,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,RDP2 me-,,,,,intr,process,,,,0.0,0.0,,,51.0
0158,10.470,go,pergi ->12.007 #check->,pek,pek M-,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,M-,,,,,intr,action,,1279f,,0.0,0.0,,,
0159,10.450,walk,jalan  berjalan,lampa,lampa RDP2 me- -mo,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,RDP2 me- -mo,,,,body,intr,action,kata kerja,0145,460,337.0,5.0,C195 D63 E176 F178 G193,65.0,178.0
0160,10.460,run,lari  berlari,lindok,lindok mo--um- [1. momindok] mindok i--ao,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mo--um-  mindok i--ao,[1. momindok],,,,intr,action,kata kerja,,459,244.0,0.0,,,
0163,10.430,jump,lompat  melompat (jauh),lumpat,lumpat -ao i--ao~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,-ao i--ao,,,,motion,intr,action,,1249,,0.0,0.0,,,
0163a,10.431,jump upwards,lompat  melompat (ke atas),lombor,lombor mangu- RDP.F  p23,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mangu- RDP.F  ,,,,motion,intr,action,,,,0.0,0.0,,,
0164,10.350,swim (crawl),renang  berenang  (gaya bebas),lolom,lolom monggu- (?)  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,monggu-   ,,(?),,body,intr,action,kata kerja,0153,426*,301.0,9.0,C193 D61 E175 F176 G191,63.0,159.0
0165,10.230,"fall, drop",jatuh menjatuhkan,nabu,nabu mV- mo--ao ni--ao~ ro--ao~ notingka-,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mV- mo--ao ni--ao ro--ao notingka-,,,,,intr,event,kata kerja,,401/402*,100.0,95.0,C208/9 E199/200 F191 G206/7,,40.0
0167,10.620,"bring, carry (in the hand)",bawa  membawa ->11.140,baßa,baßa moN- ni-~ ro-~ p13,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni- ro- ,,,,,tr,action,,1216,,0.0,0.0,,,
0169,10.610,carry on shoulder/back,pikul  memikul,sopo,sopo moN%nj- ro-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%nj- ro-  ,,,,,tr,action,,1220,,0.0,0.0,,,
0169a,10.611,carry on shoulder with a stick,pikul  memikul (dgn pikulan),sumbi,sumbi moN%n- ni-  ~ p35,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%n- ni-   ,,,,,tr,action,,1220a,,0.0,0.0,,,
0169b,10.612,carry sitting on the shoulder,panggul memanggul  (duduk di bahu),suung,=10.614,Balaesang,Rano,119.7132,-0.0433,,True,,,False,=10.614,moN%j- ro-  ,,,,,tr,action,,1220b,,0.0,0.0,,,
0170,10.614,carry on the head,junjung  menjunjung,suung,suung moN%j- ro-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%j- ro-  ,,,,,tr,action,,1212,,0.0,0.0,,,
0171,10.615,carry under the arm,kepit  mengepit,upit,upit moN- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-  ,,,,,tr,action,,1215,,0.0,0.0,,,
0173,10.606,"carry in a sarong, sarong used as a sling  #includes alte 890#","gendong dalam sarung,  sarung dukung",tontol,tontol moN- ro-  ~ (di muka),Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ro-   ,,(di muka),,dressing,noun,,,0587/1218,,0.0,0.0,,,
0175,10.608,carry on the back (with a strap),ambin  mengambin,kolong,kolong moN%g- ro-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%g- ro-  ,,,,motion,tr,action,,1217,,0.0,0.0,,,
0176,10.605,carry on the hip,"gendong  menggendong, dukung  mendukung",ambing,ambing maN- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,maN- ni-  ,,,,motion,tr,action,,1214,,0.0,0.0,,,
0177,10.618,carry sth. hanging from the hand,jinjing  menjinjing,talenteng,talenteng moN- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-  ,,,,motion,tr,action,,1213,,0.0,0.0,,,
0178,11.210,give,beri  memberi,bagi,bagi moN- ro--i ni--i -ao  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ro--i ni--i -ao  ,,,,,tr,action,kata kerja,1176,446,128.0,0.0,C214 D68 E201 F194 G210,70.0,59.0
0179,11.130,take,ambil  mengambil,singgo,singgo ro- moN%n-~ p15,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,ro- moN%n- ,,,,motion,tr,action,,1179,,0.0,0.0,,,
0180,10.630,send,kirim  mengirim,pakatu,pakatu mo- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo- ni-  ,,,,,tr,action,,1282,,0.0,0.0,,,
0182,10.670,push,dorong  mendorong,dudutao,"dudutao moN- ni-  ~ (kendaraan), duling moN- ni-  ~ (orang)",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-   ,,(kendaraan),,,tr,action,kata kerja,,414,222.0,0.0,,,114.0
0182,10.670,push,dorong  mendorong,duling,"dudutao moN- ni-  ~ (kendaraan), duling moN- ni-  ~ (orang)",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-   ,,(orang),,,tr,action,kata kerja,,414,222.0,0.0,,,114.0
0183,09.330,pull,tarik  menarik (sesuatu),kibit,kibit moN%g- -i ro--i  p11,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,moN%g- -i ro--i  ,,,,,tr,action,kata kerja,,415,221.0,0.0,,,113.0
0184,10.250,throw,lempar melempar (batu),tobok,tobok moN- ro-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ro-  ,,,,,tr,action,kata kerja,1275,435,316.0,94.0,,,170.0
0184b,10.252,catch,tangkap menangkap,sokop,sokop ni- moN%j- p15,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,ni- moN%j- ,,,,,tr,action,,,,0.0,0.0,,,
0185,10.255,throw away,buang  membuang,buangao,"buangao moN- ni-  ~, tobokao =10.250",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-  ,,,,,tr,action,kata kerja,1274,400,317.0,0.0,,,
0185,10.255,throw away,buang  membuang,tobokao,"buangao moN- ni-  ~, tobokao =10.250",Balaesang,Rano,119.7132,-0.0433,,True,,,False,=10.250,,,,,,tr,action,kata kerja,1274,400,317.0,0.0,,,
0187,10.135,turn (right/left),belok  berbelok,salipar,salipar me-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me-  ,,,,,intr / tr,,kata kerja,,417,0.0,8.0,,,
0188b,10.145,"shake, rock",goyang  monggoyang  -> 04.631 04.680,ndoyong,"ndoyong -ao ""rock gently"" p19",Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,-ao  ,,"""rock gently""",,,tr,,,,,0.0,0.0,,,
0192,10.480,"come, arrive","datang, tiba",subul,"subul me- pepe- nipepe-~ ""didatangkan"" nipe--i ""didatangi"" p13",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me- pepe- nipepe-  nipe--i  ,,"""didatangkan""', '""didatangi""",,,intr,action,kata kerja,1283,470,0.0,7.0,C196 D64 E186 F179 G194,66.0,23.0
0193a,10.555,"pass_by, via, beyond",lewat melewati,labat,labat  -ao p14,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,-ao ,,,,motion,intr/tr,action,,,,0.0,0.0,,,
0194,10.490,depart,angkat  berangkat,lampa,lampa  pe- ~ p5,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,pe-  ,,,,,intr,action,,1286,,0.0,0.0,,,
0196,10.482,return home,pulang ->14.255,teule,teule me-  p13,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,me-  ,,,,motion,intr,action,kata kerja,,471,231.0,0.0,,,
0197,10.475,"go down, descend",turun  menurun,penau,penau M- RDP  ~  p36,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,M- RDP    ,,,,,intr,action,,0950,,0.0,0.0,,,
0200a,10.520,follow,ikut  mengikuti,libur,libur mongga- ro- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mongga- ro- ni-  ,,,,,intr,action,,,,0.0,0.0,,,
0201,12.130,sit,duduk  ->07.432,ngodung,ngodung RDP.F me- pe--i  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,RDP.F me- pe--i  ,,,,motion,intr,state,kata kerja,0149,462*,263.0,51.0,C198 D66 E196 F181 G195,68.0,136.0
0203,12.133,sit with legs crossed,sila  bersila,posalo,posalo mo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo-  ,,,,body,intr,state,,0150,,0.0,0.0,,,
0204,12.139,squat,jongkok  berjongkok,porenggek,porenggek mo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo-  ,,,,body,intr,state,,0152,,0.0,0.0,,,
0205,12.140,lie down,baring  berbaring,duling,"duling RDP me-RDP mo- ""guling""  ~",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,RDP me-RDP mo-   ,,"""guling""",,body,intr,state,kata kerja,0148,463*,0.0,0.0,C197,67.0,88.0
0206,12.141,lie prone,tiarap,porabak,porabak mo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo-  ,,,,body,intr,state,,0147,,0.0,0.0,,,
0207,12.142,lie supine,telentang,tebulengang,tebulengang,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,,,,,body,intr,state,,0146,,0.0,0.0,,,
0208,12.150,stand,diri  berdiri,tido,tido mangun- -ao moN%t--ao ro- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mangun- -ao moN%t--ao ro- ni-  ,,,,body,intr,state,kata kerja,0144,461*,284.0,52.0,C199 D67 E187 F180 G196,69.0,151.0
0209,12.160,"remain, live, stay",tinggal ->12.110,moya,moya mo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo-  ,,,,motion,intr,state,,,472,169.0,0.0,,,
0210,07.1??,??#,tinggal: related items ??#,ßiling,"ßiling i- ""ditinggalkan"" mompangu- ""meninggalkan""",Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,i-  mompangu- ,,"""ditinggalkan""', '""meninggalkan""",,motion,intr,state,kata kerja,,,0.0,0.0,,,
0211,17.170,know,"tahu, kenal",sani,sani mosi-  ~ p32 p37,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mosi-    ,,,,,tr,state,kata kerja,1193/5,369*,155.0,20.0,C187 D58 E171 F169 G182,59.0,82.0
0215,17.310,remember,"ingat  mengingat, kenang  mengenang",inak,inak mompaN- -ao ni--ao ro--ao  ~ p37,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mompaN- -ao ni--ao ro--ao   ,,,,,tr,action,,1196,,0.0,0.0,,,
0216,17.320,forget,lupa,kalingang,kalingang -i ni--i ro--i moN%g-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,-i ni--i ro--i moN%g-  ,,,,,tr,state,kata kerja,1197,371,120.0,0.0,,,
0217,17.130,think,pikir  berpikir,pikir,pikir moN%p-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%p-  ,,,,,tr,action,kata kerja,1194,368,0.0,21.0,,,166.0
0223,17.485,be able to,"dapat, sanggup",mpakule,mpakule mo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo-  ,,,,,tr,state,,1208,,0.0,0.0,,,
0225,18.320,answer,jawab  menjawab,simbat,simbat -i moN%n- ni--i ro--i  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,-i moN%n- ni--i ro--i  ,,,,,tr,action,kata kerja,1268,378,6.0,0.0,,,
0226,18.310,ask,tanya  bertanya,pokutana,pokutana M- i-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,M- i-  ,,,,,tr,action,,1267,,0.0,0.0,,,
0227,18.350,ask for,minta  meminta,mangidi,mangidi mo- ropo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo- ropo-  ,,,,say,tr,action,,1269,,0.0,0.0,,,
0228,18.410,call,panggil  memanggil,leßa,leßa i--i mo-RDP~  p15,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,i--i mo-RDP  ,,,,,tr,action,,1206,,0.0,0.0,,,
0229,18.415,beckon with the hand,panggil  memanggil (dgn tangan),kambei,kambei moN-  ro- ni-  ~ p37,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN-  ro- ni-   ,,,,,tr,,kata kerja,,374,40.0,0.0,,,
0229a,18.417,invite,undang mengundang,umbayang,umbayang ni-  p15,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,ni-  ,,,,,tr,,,,,0.0,0.0,,,
0230,18.220,"say, speak, utter",kata  berkata,peilu,peilu M- i--ao ro--ao moN--ao  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,M- i--ao ro--ao moN--ao  ,,,,,intr / tr,action,kata kerja,1205,376*,247.0,64.0,C216 D69 E202 F186 G200,71.0,127.0
0238,18.221,story,cerita,gapad,gapad mo- ni- RDP--ong  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo- ni- RDP--ong  ,,,,culture,noun,,kebiasaan,0356,476,289.0,0.0,,,
0250,18.170,whistle,siul  bersiul,mpois,mpois me- i--i  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me- i--i  ,,,,,intr,action,,,,0.0,0.0,,,
0251,18.120,sing,"nyanyi  menyanyi, bernyanyi (w)",babae,babae mo- p23,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mo- ,,,,,intr / tr,action,kata kerja,1203,379,0.0,0.0,C200 E178 F187 G201,,135.0
0252,18.510,write,tulis  menulis,tulis,tulis moN%t- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%t- ni-  ,,,,,tr/intr,action,,,,0.0,0.0,,,
0253,18.450,boast,sombong  menyombong,bagah,bagah ma-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,ma-  ,,,,,intr,action,,,,0.0,0.0,,,
0254,18.225,"report, inform",beritahu  memberitahu,pelu,pelu moN--ao i--ao  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN--ao i--ao  ,,,,say,tr,action,kata kerja,,375,305.0,0.0,,,
0255,16.670,"lie, tell lies","bohong  berbohong, dusta  berdusta",ßolo,ßolo mo- ni--i  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo- ni--i  ,,,,,intr,action,kata kerja,1272,372,165.0,0.0,Wu 089,,
0256,16.620,"like, want, be_willing","suka, mau, hendak, ingin",modoung,"modoung  p39, takinaa ro-  ""perasahan"" =16.270 p15y",Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,,,,,,tr,action,,1243,,0.0,0.0,,,
0256,16.620,"like, want, be_willing","suka, mau, hendak, ingin",takinaa,"modoung  p39, takinaa ro-  ""perasahan"" =16.270 p15y",Balaesang,Rano,119.7132,-0.0433,,True,,,False,=16.270,ro-    ,,"""perasahan""",,,tr,action,,1243,,0.0,0.0,,,
0257,16.530,"fear, be afraid of",takut (kepada),ßure,ßure mV- nipo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mV- nipo-  ,,,,,tr,state,kata kerja,,365*,106.0,22.0,,,44.0
0257a,16.150,be suprised,"kaget, terkejut",sadidik,sadidik te- mete-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,te- mete-  ,,,,,stative,stat,,,,0.0,0.0,,,
0260,16.270,love,"cinta  mencintai, kasih  mengasihi",takinaa,takinaa mo--um- mosi-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mo--um- mosi-  ,,,,,tr,action,,1238,,0.0,0.0,,,
0262,16.350,pity,kasihan,aasi,aasi  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,,,,,,noun,,,,,0.0,0.0,,,
0263,16.440,jealous,cemburu,kapang,kapang mV-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mV-  ,,,,,noun,,,,,0.0,0.0,,,
0270,15.722,"touch, feel","raba  meraba, sentuh menyentuh",gagap,gagap moN%0- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN%0- ni-  ,,,,,tr,action,,1231,,0.0,0.0,,,
0271,15.712,"pinch, squeeze","jepit  menjepit, tekan  menekan",upit,upit moN- ni-  ~ =10.615,Balaesang,Rano,119.7132,-0.0433,,False,,,False,=10.615,moN- ni-   ,,,,,tr,action,,1259,,0.0,0.0,,,
0272,15.220,"smell, sniff",cium  mencium,iki,iki ni--i moN-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,ni--i moN-  ,,,,,tr,action,kata kerja,1229,384*,271.0,29.0,,,141.0
0274,15.310,"taste, nibble at",cicip  mencicipi,epei,epei moN- ni-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-  ,,,,,tr,action,,1232,,0.0,0.0,,,
0275,15.410,hear,dengar  mendengar,epe,epe mosi- ni- ni--ao mekekepe  p16,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mosi- ni- ni--ao mekekepe  ,,,,,tr,action,kata kerja,1227,382,135.0,44.0,C185 D57 E169 F168 G181,58.0,68.0
0276,15.510,see,lihat  melihat,kita mekikita,"kita mekikita mV-~ ""terlihat"" ni-/i- p11 mosi- rokitei  p16",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mV-  ni-/i-  mosi- rokitei  ,,"""terlihat""",,,tr,action,kata kerja,1228,383*,251.0,46.0,C184 D56 E168 F167 G180,57.0,130.0
0276a,15.522,watch,tonton menonton,kita mongginggita,"kita mongginggita ""melihat sebentar saja"" ni-  ~",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,ni-  ,,"""melihat sebentar saja""",,,tr,action,kata kerja,,,0.0,0.0,,,
0277,15.550,show,lihat  memperlihatkan ->15.510,kita,kita mopopo-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mopopo-  ,,,,,tr,action,,,,0.0,0.0,,,
0278,11.310,"look for, seek",cari  mencari,pilolo,pilolo mosi- i- ro-~ moN%b-  p16,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mosi- i- ro- moN%b-  ,,,,,tr,action,,1174,,0.0,0.0,,,
0279,15.532,spy,intai  mengintai,ilok,"ilok moN- ni-  ~ (through a hole), tampung moN- ni-  ~",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-   ,,(through a hole),,,tr,action,,1225,,0.0,0.0,,,
0279,15.532,spy,intai  mengintai,tampung,"ilok moN- ni-  ~ (through a hole), tampung moN- ni-  ~",Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN- ni-  ,,,,,tr,action,,1225,,0.0,0.0,,,
0281,04.840,"painful, sore",sakit,peere,peere mV-  p15,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mV-  ,,,,disease,stative,,kata sifat,201,290*,209.0,160.0,,,
0282,04.841,"ill, sick","sakit (berat, demam)",peere,=04.840,Balaesang,Rano,119.7132,-0.0433,,True,,,False,=04.840,mV-  ,,,,disease,stative,,kata sifat,0199/20,,0.0,0.0,,,
0285,04.852,"swelling, swollen",bengkak,manggak,manggak me-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me-  ,,,,disease,noun,,,0212,,0.0,0.0,,,
0286,04.854,boil,bisul,bisul,bisul  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,,,,,disease,noun,,anggota tubuh,0203,067,29.0,0.0,,,
0289,04.970,blind,buta,buta,buta mV-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mV-  ,,,,disease,stative,state,kata sifat,0229,288,25.0,0.0,C137 E128 F128 G137,,
0290,04.950,deaf,tuli,bongol,bongol mV-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mV-  ,,,,disease,stative,state,kata sifat,0228,289,69.0,0.0,C136 E127 F127 G136,,
0290a,04.955,dumb,bisu,bobo,bobo mV-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,mV-  ,,,,disease,stative,state,kata sifat,0228a,,0.0,0.0,,,
0294,04.883,scabies,kudis,kakatol,kakatol  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,,,,,disease,noun,,,0217,,0.0,0.0,,,
0296,04.884,"ichtyosis, tinea",kaskado,bugis,bugis  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,,,,,disease,noun,,,0215,,0.0,0.0,,,
0297,04.856,"itch, be itchy",gatal,rentip,rentip me-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me-  ,,,,body,intr,,kata kerja,,453*,151.0,0.0,C210 E181 F192 G208,,
0298,04.858,"scratch (an itch, body)",garuk  menggaruk (w) (badan),kakao,kakao moN-  ro-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,moN-  ro-  ,,,,body,intr / tr,action,kata kerja,,454,249.0,77.0,,,128.0
0300,15.385,rheumatism,"sengal, encok",ngilu,ngilu me-  ~,Balaesang,Rano,119.7132,-0.0433,,False,,,False,nan,me-  ,,,,disease,noun,,,0220,,0.0,0.0,,,
0302,04.850,wound,luka,bela,bela mV-,Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,mV-,,,,disease,noun,,,0196,,0.0,0.0,,,
0304,04.843,fever,"demam, malaria",koko,"koko -an ni--an  p5, pana mV- ~ p15",Balaesang,Rano,119.7132,-0.0433,,True,,,False,nan,-an ni--an  ,,,,disease,noun,,,0204/5,,0.0,0.0,,,
